year,genre,count
2017,Violent;Gore;Action;Adventure;RPG;Simulation,1
2017,Violent;Gore;Action;Adventure;Strategy,1
2017,Violent;Gore;Action;Adventure;Strategy;Early Access,1
2017,Violent;Gore;Action;Casual;Early Access,1
2017,Violent;Gore;Action;Casual;Indie,2
2017,Violent;Gore;Action;Casual;Indie;Early Access,3
2017,Violent;Gore;Action;Casual;Indie;Strategy;Early Access,1
2017,Violent;Gore;Action;Casual;Sports,1
2017,Violent;Gore;Action;Free to Play;Indie,2
2017,Violent;Gore;Action;Free to Play;Indie;Massively Multiplayer,1
2017,Violent;Gore;Action;Indie,31
2017,Violent;Gore;Action;Indie;Early Access,4
2017,Violent;Gore;Action;Indie;Massively Multiplayer,1
2017,Violent;Gore;Action;Indie;Massively Multiplayer;Early Access,1
2017,Violent;Gore;Action;Indie;RPG;Early Access,1
2017,Violent;Gore;Action;Indie;Simulation,3
2017,Violent;Gore;Action;Indie;Sports;Strategy,1
2017,Violent;Gore;Action;Indie;Strategy,1
2017,Violent;Gore;Action;Massively Multiplayer;RPG;Simulation,1
2017,Violent;Gore;Action;Simulation;Strategy,1
2017,Violent;Gore;Adventure,4
2017,Violent;Gore;Adventure;Casual;Free to Play;Indie,1
2017,Violent;Gore;Adventure;Casual;Indie,1
2017,Violent;Gore;Adventure;Casual;Indie;Strategy,1
2017,Violent;Gore;Adventure;Casual;RPG,1
2017,Violent;Gore;Adventure;Free to Play;Indie,1
2017,Violent;Gore;Adventure;Indie,9
2017,Violent;Gore;Adventure;Indie;Early Access,2
2017,Violent;Gore;Adventure;Indie;RPG,5
2017,Violent;Gore;Adventure;Indie;Simulation,2
2017,Violent;Gore;Adventure;Indie;Strategy,1
2017,Violent;Gore;Adventure;RPG,1
2017,Violent;Gore;Casual;Indie,1
2017,Violent;Gore;Casual;Indie;Simulation;Sports,1
2017,Violent;Gore;Casual;Indie;Strategy,1
2017,Violent;Gore;Indie,8
2017,Violent;Gore;Indie;Strategy,1
2017,Violent;Gore;RPG;Early Access,1
2017,Violent;Gore;Simulation;Early Access,1
2017,Violent;Gore;Strategy,1
2017,Violent;Indie,4
2017,Violent;RPG,3
2017,Violent;RPG;Strategy,1
2017,Violent;Simulation,1
2017,Violent;Simulation;Sports,1
2017,Violent;Sports,1
2018,Action,146
2018,Action;Adventure,59
2018,Action;Adventure;Casual,14
2018,Action;Adventure;Casual;Free to Play;Early Access,1
2018,Action;Adventure;Casual;Free to Play;Indie,8
2018,Action;Adventure;Casual;Free to Play;Indie;Early Access,1
2018,Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer;Early Access,1
2018,Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer;Racing;RPG;Simulation;Sports;Strategy,4
2018,Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer;Simulation;Strategy,1
2018,Action;Adventure;Casual;Free to Play;Indie;RPG,1
2018,Action;Adventure;Casual;Free to Play;Indie;RPG;Early Access,1
2018,Action;Adventure;Casual;Free to Play;Indie;RPG;Simulation;Strategy,1
2018,Action;Adventure;Casual;Free to Play;Indie;RPG;Strategy,1
2018,Action;Adventure;Casual;Free to Play;Indie;RPG;Strategy;Early Access,1
2018,Action;Adventure;Casual;Free to Play;Indie;Racing;RPG;Simulation;Sports,4
2018,Action;Adventure;Casual;Free to Play;Indie;Racing;RPG;Simulation;Strategy,1
2018,Action;Adventure;Casual;Free to Play;Indie;Simulation;Early Access,1
2018,Action;Adventure;Casual;Free to Play;Indie;Simulation;Strategy,1
2018,Action;Adventure;Casual;Free to Play;Massively Multiplayer,1
2018,Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG;Simulation,1
2018,Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG;Simulation;Strategy,1
2018,Action;Adventure;Casual;Free to Play;Massively Multiplayer;Simulation;Sports;Strategy,1
2018,Action;Adventure;Casual;Free to Play;RPG;Strategy,1
2018,Action;Adventure;Casual;Indie,176
2018,Action;Adventure;Casual;Indie;Early Access,26
2018,Action;Adventure;Casual;Indie;Massively Multiplayer,4
2018,Action;Adventure;Casual;Indie;Massively Multiplayer;Early Access,2
2018,Action;Adventure;Casual;Indie;Massively Multiplayer;RPG,1
2018,Action;Adventure;Casual;Indie;Massively Multiplayer;Racing;RPG;Simulation;Sports;Strategy,1
2018,Action;Adventure;Casual;Indie;Massively Multiplayer;Simulation;Early Access,1
2018,Action;Adventure;Casual;Indie;RPG,36
2018,Action;Adventure;Casual;Indie;RPG;Early Access,4
2018,Action;Adventure;Casual;Indie;RPG;Simulation,8
2018,Action;Adventure;Casual;Indie;RPG;Simulation;Early Access,3
2018,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy,10
2018,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy;Early Access,3
2018,Action;Adventure;Casual;Indie;RPG;Sports,1
2018,Action;Adventure;Casual;Indie;RPG;Strategy,6
2018,Action;Adventure;Casual;Indie;RPG;Strategy;Early Access,2
2018,Action;Adventure;Casual;Indie;Racing,2
2018,Action;Adventure;Casual;Indie;Racing;Early Access,1
2018,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Sports;Strategy;Early Access,1
2018,Action;Adventure;Casual;Indie;Racing;Simulation,6
2018,Action;Adventure;Casual;Indie;Racing;Simulation;Sports,6
2018,Action;Adventure;Casual;Indie;Racing;Simulation;Sports;Strategy,1
2018,Action;Adventure;Casual;Indie;Simulation,21
2018,Action;Adventure;Casual;Indie;Simulation;Early Access,5
2018,Action;Adventure;Casual;Indie;Simulation;Sports,4
2018,Action;Adventure;Casual;Indie;Simulation;Sports;Strategy,1
2018,Action;Adventure;Casual;Indie;Simulation;Strategy,10
2018,Action;Adventure;Casual;Indie;Simulation;Strategy;Early Access,1
2018,Action;Adventure;Casual;Indie;Sports,1
2018,Action;Adventure;Casual;Indie;Sports;Early Access,1
2018,Action;Adventure;Casual;Indie;Sports;Strategy,1
2018,Action;Adventure;Casual;Indie;Strategy,21
2018,Action;Adventure;Casual;Indie;Strategy;Early Access,6
2018,Action;Adventure;Casual;Massively Multiplayer,1
2018,Action;Adventure;Casual;Massively Multiplayer;RPG;Simulation,1
2018,Action;Adventure;Casual;Massively Multiplayer;RPG;Strategy;Early Access,1
2018,Action;Adventure;Casual;RPG,1
2018,Action;Adventure;Casual;RPG;Strategy,1
2018,Action;Adventure;Casual;Racing,2
2018,Action;Adventure;Casual;Racing;RPG;Early Access,1
2018,Action;Adventure;Casual;Racing;RPG;Simulation;Sports;Strategy,1
2018,Action;Adventure;Casual;Simulation,4
2018,Action;Adventure;Casual;Strategy,1
2018,Action;Adventure;Early Access,10
2018,Action;Adventure;Free to Play,1
2018,Action;Adventure;Free to Play;Early Access,1
2018,Action;Adventure;Free to Play;Indie,8
2018,Action;Adventure;Free to Play;Indie;Early Access,1
2018,Action;Adventure;Free to Play;Indie;Massively Multiplayer,1
2018,Action;Adventure;Free to Play;Indie;Massively Multiplayer;Early Access,1
2018,Action;Adventure;Free to Play;Indie;Massively Multiplayer;Strategy;Early Access,1
2018,Action;Adventure;Free to Play;Indie;RPG,1
2018,Action;Adventure;Free to Play;Indie;RPG;Early Access,1
2018,Action;Adventure;Free to Play;Indie;RPG;Simulation;Early Access,1
2018,Action;Adventure;Free to Play;Indie;Simulation,2
2018,Action;Adventure;Free to Play;Indie;Simulation;Strategy,1
2018,Action;Adventure;Free to Play;Indie;Strategy,1
2018,Action;Adventure;Free to Play;Massively Multiplayer,1
2018,Action;Adventure;Free to Play;Massively Multiplayer;RPG,4
2018,Action;Adventure;Free to Play;RPG,1
2018,Action;Adventure;Free to Play;Simulation,2
2018,Action;Adventure;Indie,356
2018,Action;Adventure;Indie;Early Access,45
2018,Action;Adventure;Indie;Massively Multiplayer,2
2018,Action;Adventure;Indie;Massively Multiplayer;Early Access,2
2018,Action;Adventure;Indie;Massively Multiplayer;RPG,5
2018,Action;Adventure;Indie;Massively Multiplayer;RPG;Early Access,5
2018,Action;Adventure;Indie;Massively Multiplayer;RPG;Simulation,1
2018,Action;Adventure;Indie;Massively Multiplayer;RPG;Simulation;Early Access,1
2018,Action;Adventure;Indie;Massively Multiplayer;RPG;Simulation;Strategy,1
2018,Action;Adventure;Indie;Massively Multiplayer;Simulation;Early Access,2
2018,Action;Adventure;Indie;RPG,88
2018,Action;Adventure;Indie;RPG;Early Access,39
2018,Action;Adventure;Indie;RPG;Simulation,7
2018,Action;Adventure;Indie;RPG;Simulation;Early Access,7
2018,Action;Adventure;Indie;RPG;Simulation;Sports;Strategy,1
2018,Action;Adventure;Indie;RPG;Simulation;Strategy,6
2018,Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access,1
2018,Action;Adventure;Indie;RPG;Strategy,18
2018,Action;Adventure;Indie;RPG;Strategy;Early Access,9
2018,Action;Adventure;Indie;Racing,4
2018,Action;Adventure;Indie;Racing;Early Access,2
2018,Action;Adventure;Indie;Racing;RPG;Sports,1
2018,Action;Adventure;Indie;Racing;Simulation,2
2018,Action;Adventure;Indie;Racing;Simulation;Early Access,1
2018,Action;Adventure;Indie;Racing;Simulation;Sports;Early Access,1
2018,Action;Adventure;Indie;Racing;Sports,1
2018,Action;Adventure;Indie;Racing;Strategy,1
2018,Action;Adventure;Indie;Simulation,26
2018,Action;Adventure;Indie;Simulation;Early Access,11
2018,Action;Adventure;Indie;Simulation;Sports,1
2018,Action;Adventure;Indie;Simulation;Strategy,7
2018,Action;Adventure;Indie;Simulation;Strategy;Early Access,4
2018,Action;Adventure;Indie;Sports;Early Access,1
2018,Action;Adventure;Indie;Strategy,13
2018,Action;Adventure;Indie;Strategy;Early Access,5
2018,Action;Adventure;Massively Multiplayer,1
2018,Action;Adventure;Massively Multiplayer;RPG,1
2018,Action;Adventure;Massively Multiplayer;RPG;Early Access,2
2018,Action;Adventure;Massively Multiplayer;RPG;Simulation;Early Access,2
2018,Action;Adventure;Massively Multiplayer;RPG;Simulation;Strategy,1
2018,Action;Adventure;Massively Multiplayer;RPG;Strategy;Early Access,1
2018,Action;Adventure;Massively Multiplayer;Simulation,2
2018,Action;Adventure;RPG,17
2018,Action;Adventure;RPG;Early Access,6
2018,Action;Adventure;RPG;Simulation;Strategy,1
2018,Action;Adventure;RPG;Sports;Early Access,1
2018,Action;Adventure;RPG;Strategy,3
2018,Action;Adventure;RPG;Strategy;Early Access,2
2018,Action;Adventure;Racing,2
2018,Action;Adventure;Racing;RPG,1
2018,Action;Adventure;Racing;Simulation;Early Access,1
2018,Action;Adventure;Simulation,7
2018,Action;Adventure;Simulation;Early Access,1
2018,Action;Adventure;Simulation;Strategy,3
2018,Action;Adventure;Simulation;Strategy;Early Access,1
2018,Action;Adventure;Sports,1
2018,Action;Adventure;Strategy,6
2018,Action;Casual,42
2018,Action;Casual;Early Access,2
2018,Action;Casual;Free to Play,4
2018,Action;Casual;Free to Play;Indie,25
2018,Action;Casual;Free to Play;Indie;Early Access,5
2018,Action;Casual;Free to Play;Indie;Massively Multiplayer,1
2018,Action;Casual;Free to Play;Indie;Massively Multiplayer;Simulation,1
2018,Action;Casual;Free to Play;Indie;RPG,1
2018,Action;Casual;Free to Play;Indie;Racing,2
2018,Action;Casual;Free to Play;Indie;Racing;Simulation;Strategy,1
2018,Action;Casual;Free to Play;Indie;Simulation,3
2018,Action;Casual;Free to Play;Indie;Simulation;Sports,1
2018,Action;Casual;Free to Play;Indie;Simulation;Strategy;Early Access,1
2018,Action;Casual;Free to Play;Indie;Strategy,2
2018,Action;Casual;Free to Play;Indie;Strategy;Early Access,1
2018,Action;Casual;Free to Play;Massively Multiplayer;Simulation;Sports,1
2018,Action;Casual;Free to Play;Simulation;Early Access,1
2018,Action;Casual;Free to Play;Simulation;Strategy,1
2018,Action;Casual;Free to Play;Strategy,1
2018,Action;Casual;Indie,355
2018,Action;Casual;Indie;Early Access,36
2018,Action;Casual;Indie;Massively Multiplayer,3
2018,Action;Casual;Indie;Massively Multiplayer;Early Access,2
2018,Action;Casual;Indie;Massively Multiplayer;Racing,1
2018,Action;Casual;Indie;Massively Multiplayer;Simulation,2
2018,Action;Casual;Indie;Massively Multiplayer;Simulation;Early Access,2
2018,Action;Casual;Indie;Massively Multiplayer;Simulation;Sports,1
2018,Action;Casual;Indie;Massively Multiplayer;Sports;Strategy,1
2018,Action;Casual;Indie;Massively Multiplayer;Strategy,1
2018,Action;Casual;Indie;Massively Multiplayer;Strategy;Early Access,2
2018,Action;Casual;Indie;RPG,6
2018,Action;Casual;Indie;RPG;Early Access,4
2018,Action;Casual;Indie;RPG;Simulation,1
2018,Action;Casual;Indie;RPG;Simulation;Sports;Strategy,1
2018,Action;Casual;Indie;RPG;Sports,1
2018,Action;Casual;Indie;RPG;Strategy,1
2018,Action;Casual;Indie;RPG;Strategy;Early Access,2
2018,Action;Casual;Indie;Racing,11
2018,Action;Casual;Indie;Racing;Early Access,2
2018,Action;Casual;Indie;Racing;RPG;Simulation;Sports;Early Access,1
2018,Action;Casual;Indie;Racing;Simulation,4
2018,Action;Casual;Indie;Racing;Simulation;Sports,3
2018,Action;Casual;Indie;Racing;Simulation;Sports;Strategy,1
2018,Action;Casual;Indie;Racing;Simulation;Sports;Strategy;Early Access,1
2018,Action;Casual;Indie;Racing;Simulation;Strategy,1
2018,Action;Casual;Indie;Racing;Sports,6
2018,Action;Casual;Indie;Racing;Sports;Early Access,1
2018,Action;Casual;Indie;Racing;Sports;Strategy;Early Access,1
2018,Action;Casual;Indie;Simulation,29
2018,Action;Casual;Indie;Simulation;Early Access,3
2018,Action;Casual;Indie;Simulation;Sports,5
2018,Action;Casual;Indie;Simulation;Sports;Early Access,5
2018,Action;Casual;Indie;Simulation;Strategy,11
2018,Action;Casual;Indie;Simulation;Strategy;Early Access,3
2018,Action;Casual;Indie;Sports,25
2018,Action;Casual;Indie;Sports;Early Access,5
2018,Action;Casual;Indie;Sports;Strategy,1
2018,Action;Casual;Indie;Strategy,31
2018,Action;Casual;Indie;Strategy;Early Access,7
2018,Action;Casual;Massively Multiplayer,2
2018,Action;Casual;RPG;Sports,1
2018,Action;Casual;Racing,1
2018,Action;Casual;Racing;Simulation;Sports,2
2018,Action;Casual;Racing;Sports,1
2018,Action;Casual;Simulation,13
2018,Action;Casual;Simulation;Early Access,1
2018,Action;Casual;Simulation;Sports,2
2018,Action;Casual;Simulation;Sports;Strategy,1
2018,Action;Casual;Simulation;Strategy,7
2018,Action;Casual;Simulation;Strategy;Early Access,1
2018,Action;Casual;Sports,1
2018,Action;Casual;Sports;Strategy,1
2018,Action;Casual;Strategy,3
2018,Action;Early Access,22
2018,Action;Free to Play,7
2018,Action;Free to Play;Early Access,4
2018,Action;Free to Play;Indie,35
2018,Action;Free to Play;Indie;Early Access,14
2018,Action;Free to Play;Indie;Massively Multiplayer,3
2018,Action;Free to Play;Indie;Massively Multiplayer;RPG;Early Access,1
2018,Action;Free to Play;Indie;Massively Multiplayer;Racing;Sports;Strategy,1
2018,Action;Free to Play;Indie;Massively Multiplayer;Strategy,1
2018,Action;Free to Play;Indie;RPG,1
2018,Action;Free to Play;Indie;RPG;Early Access,1
2018,Action;Free to Play;Indie;RPG;Strategy,1
2018,Action;Free to Play;Indie;RPG;Strategy;Early Access,1
2018,Action;Free to Play;Indie;Racing;Strategy,1
2018,Action;Free to Play;Indie;Simulation;Sports,1
2018,Action;Free to Play;Indie;Simulation;Strategy,2
2018,Action;Free to Play;Indie;Sports;Early Access,1
2018,Action;Free to Play;Indie;Strategy,1
2018,Action;Free to Play;Indie;Strategy;Early Access,3
2018,Action;Free to Play;Massively Multiplayer,6
2018,Action;Free to Play;Massively Multiplayer;Early Access,3
2018,Action;Free to Play;Massively Multiplayer;RPG,4
2018,Action;Free to Play;Massively Multiplayer;RPG;Strategy,1
2018,Action;Free to Play;Massively Multiplayer;Racing;Sports;Strategy,1
2018,Action;Free to Play;Massively Multiplayer;Simulation,1
2018,Action;Free to Play;Massively Multiplayer;Simulation;Early Access,1
2018,Action;Free to Play;Massively Multiplayer;Simulation;Sports,1
2018,Action;Free to Play;Massively Multiplayer;Simulation;Strategy,1
2018,Action;Free to Play;Massively Multiplayer;Strategy,1
2018,Action;Free to Play;RPG,1
2018,Action;Free to Play;Simulation;Sports,1
2018,Action;Free to Play;Simulation;Sports;Early Access,1
2018,Action;Free to Play;Sports;Early Access,1
2018,Action;Free to Play;Strategy,1
2018,Action;Indie,479
2018,Action;Indie;Early Access,100
2018,Action;Indie;Massively Multiplayer,5
2018,Action;Indie;Massively Multiplayer;Early Access,7
2018,Action;Indie;Massively Multiplayer;RPG,1
2018,Action;Indie;Massively Multiplayer;RPG;Early Access,2
2018,Action;Indie;Massively Multiplayer;Racing,1
2018,Action;Indie;Massively Multiplayer;Simulation,1
2018,Action;Indie;Massively Multiplayer;Simulation;Early Access,1
2018,Action;Indie;Massively Multiplayer;Simulation;Strategy,1
2018,Action;Indie;Massively Multiplayer;Simulation;Strategy;Early Access,1
2018,Action;Indie;Massively Multiplayer;Strategy,2
2018,Action;Indie;Massively Multiplayer;Strategy;Early Access,2
2018,Action;Indie;RPG,45
2018,Action;Indie;RPG;Early Access,20
2018,Action;Indie;RPG;Simulation,1
2018,Action;Indie;RPG;Simulation;Early Access,2
2018,Action;Indie;RPG;Simulation;Sports;Early Access,1
2018,Action;Indie;RPG;Simulation;Strategy,2
2018,Action;Indie;RPG;Strategy,11
2018,Action;Indie;RPG;Strategy;Early Access,1
2018,Action;Indie;Racing,15
2018,Action;Indie;Racing;Early Access,7
2018,Action;Indie;Racing;RPG;Simulation,1
2018,Action;Indie;Racing;Simulation,3
2018,Action;Indie;Racing;Simulation;Sports,7
2018,Action;Indie;Racing;Simulation;Sports;Early Access,3
2018,Action;Indie;Racing;Sports,10
2018,Action;Indie;Racing;Sports;Early Access,2
2018,Action;Indie;Simulation,38
2018,Action;Indie;Simulation;Early Access,9
2018,Action;Indie;Simulation;Sports,13
2018,Action;Indie;Simulation;Sports;Early Access,3
2018,Action;Indie;Simulation;Sports;Strategy,2
2018,Action;Indie;Simulation;Strategy,8
2018,Action;Indie;Simulation;Strategy;Early Access,3
2018,Action;Indie;Sports,18
2018,Action;Indie;Sports;Early Access,1
2018,Action;Indie;Sports;Strategy;Early Access,1
2018,Action;Indie;Strategy,51
2018,Action;Indie;Strategy;Early Access,15
2018,Action;Massively Multiplayer,3
2018,Action;Massively Multiplayer;Early Access,3
2018,Action;Massively Multiplayer;RPG,1
2018,Action;Massively Multiplayer;RPG;Early Access,1
2018,Action;Massively Multiplayer;Racing,1
2018,Action;Massively Multiplayer;Racing;Simulation,1
2018,Action;Massively Multiplayer;Simulation,2
2018,Action;Massively Multiplayer;Simulation;Early Access,1
2018,Action;Massively Multiplayer;Strategy,1
2018,Action;RPG,19
2018,Action;RPG;Early Access,2
2018,Action;RPG;Simulation;Early Access,1
2018,Action;RPG;Sports;Early Access,1
2018,Action;RPG;Strategy,5
2018,Action;RPG;Strategy;Early Access,1
2018,Action;Racing,12
2018,Action;Racing;Simulation,4
2018,Action;Racing;Simulation;Sports,3
2018,Action;Racing;Sports;Early Access,1
2018,Action;Simulation,12
2018,Action;Simulation;Early Access,3
2018,Action;Simulation;Sports,3
2018,Action;Simulation;Strategy,5
2018,Action;Simulation;Strategy;Early Access,1
2018,Action;Sports,2
2018,Action;Sports;Strategy,1
2018,Action;Strategy,10
2018,Action;Strategy;Early Access,3
2018,Adventure,94
2018,Adventure;Casual,104
2018,Adventure;Casual;Free to Play,3
2018,Adventure;Casual;Free to Play;Early Access,1
2018,Adventure;Casual;Free to Play;Indie,17
2018,Adventure;Casual;Free to Play;Indie;Massively Multiplayer;RPG;Strategy,1
2018,Adventure;Casual;Free to Play;Indie;RPG,2
2018,Adventure;Casual;Free to Play;Indie;RPG;Simulation,2
2018,Adventure;Casual;Free to Play;Indie;RPG;Simulation;Strategy,3
2018,Adventure;Casual;Free to Play;Indie;RPG;Strategy,1
2018,Adventure;Casual;Free to Play;Indie;Simulation,1
2018,Adventure;Casual;Free to Play;Indie;Simulation;Sports;Strategy,1
2018,Adventure;Casual;Free to Play;Indie;Strategy,3
2018,Adventure;Casual;Free to Play;Indie;Strategy;Early Access,1
2018,Adventure;Casual;Free to Play;Massively Multiplayer;RPG;Simulation;Sports;Early Access,1
2018,Adventure;Casual;Free to Play;RPG,1
2018,Adventure;Casual;Free to Play;Simulation,2
2018,Adventure;Casual;Free to Play;Sports,1
2018,Adventure;Casual;Free to Play;Strategy,1
2018,Adventure;Casual;Indie,263
2018,Adventure;Casual;Indie;Animation & Modeling;Education;Video Production,1
2018,Adventure;Casual;Indie;Early Access,10
2018,Adventure;Casual;Indie;Massively Multiplayer,1
2018,Adventure;Casual;Indie;Massively Multiplayer;RPG;Simulation;Sports;Strategy,1
2018,Adventure;Casual;Indie;Massively Multiplayer;RPG;Strategy,1
2018,Adventure;Casual;Indie;Massively Multiplayer;Simulation,2
2018,Adventure;Casual;Indie;Massively Multiplayer;Strategy;Early Access,1
2018,Adventure;Casual;Indie;RPG,59
2018,Adventure;Casual;Indie;RPG;Early Access,3
2018,Adventure;Casual;Indie;RPG;Simulation,6
2018,Adventure;Casual;Indie;RPG;Simulation;Early Access,3
2018,Adventure;Casual;Indie;RPG;Simulation;Sports,2
2018,Adventure;Casual;Indie;RPG;Simulation;Strategy,18
2018,Adventure;Casual;Indie;RPG;Sports,1
2018,Adventure;Casual;Indie;RPG;Strategy,20
2018,Adventure;Casual;Indie;RPG;Strategy;Early Access,3
2018,Adventure;Casual;Indie;Racing,6
2018,Adventure;Casual;Indie;Racing;RPG;Simulation;Strategy,1
2018,Adventure;Casual;Indie;Racing;Simulation;Sports,2
2018,Adventure;Casual;Indie;Racing;Simulation;Sports;Strategy,1
2018,Adventure;Casual;Indie;Racing;Strategy,1
2018,Adventure;Casual;Indie;Simulation,57
2018,Adventure;Casual;Indie;Simulation;Accounting,1
2018,Adventure;Casual;Indie;Simulation;Early Access,4
2018,Adventure;Casual;Indie;Simulation;Sports,6
2018,Adventure;Casual;Indie;Simulation;Sports;Strategy,4
2018,Adventure;Casual;Indie;Simulation;Strategy,12
2018,Adventure;Casual;Indie;Simulation;Strategy;Early Access,2
2018,Adventure;Casual;Indie;Sports,3
2018,Adventure;Casual;Indie;Sports;Strategy,2
2018,Adventure;Casual;Indie;Strategy,21
2018,Adventure;Casual;Indie;Strategy;Early Access,4
2018,Adventure;Casual;Massively Multiplayer;Simulation,1
2018,Adventure;Casual;RPG,6
2018,Adventure;Casual;RPG;Simulation,2
2018,Adventure;Casual;RPG;Simulation;Strategy,2
2018,Adventure;Casual;RPG;Strategy,3
2018,Adventure;Casual;Simulation,14
2018,Adventure;Casual;Simulation;Strategy,4
2018,Adventure;Casual;Strategy,5
2018,Adventure;Casual;Strategy;Early Access,1
2018,Adventure;Early Access,5
2018,Adventure;Free to Play,11
2018,Adventure;Free to Play;Indie,16
2018,Adventure;Free to Play;Indie;Early Access,1
2018,Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Strategy,1
2018,Adventure;Free to Play;Indie;RPG,6
2018,Adventure;Free to Play;Indie;RPG;Early Access,2
2018,Adventure;Free to Play;Indie;RPG;Strategy,2
2018,Adventure;Free to Play;Indie;Simulation,1
2018,Adventure;Free to Play;Massively Multiplayer,1
2018,Adventure;Free to Play;Massively Multiplayer;RPG;Simulation;Early Access,1
2018,Adventure;Free to Play;Massively Multiplayer;RPG;Strategy,1
2018,Adventure;Free to Play;Massively Multiplayer;Simulation;Early Access,1
2018,Adventure;Free to Play;RPG;Strategy,1
2018,Adventure;Free to Play;Simulation,2
2018,Adventure;Free to Play;Sports,1
2018,Adventure;Indie,299
2018,Adventure;Indie;Early Access,21
2018,Adventure;Indie;Massively Multiplayer,1
2018,Adventure;Indie;Massively Multiplayer;RPG,1
2018,Adventure;Indie;Massively Multiplayer;RPG;Early Access,1
2018,Adventure;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access,1
2018,Adventure;Indie;Massively Multiplayer;RPG;Strategy,1
2018,Adventure;Indie;Massively Multiplayer;Simulation;Early Access,1
2018,Adventure;Indie;RPG,155
2018,Adventure;Indie;RPG;Early Access,9
2018,Adventure;Indie;RPG;Simulation,7
2018,Adventure;Indie;RPG;Simulation;Early Access,5
2018,Adventure;Indie;RPG;Simulation;Strategy,9
2018,Adventure;Indie;RPG;Simulation;Strategy;Early Access,1
2018,Adventure;Indie;RPG;Strategy,23
2018,Adventure;Indie;RPG;Strategy;Early Access,4
2018,Adventure;Indie;Racing;Early Access,1
2018,Adventure;Indie;Racing;RPG;Simulation;Early Access,1
2018,Adventure;Indie;Simulation,51
2018,Adventure;Indie;Simulation;Early Access,3
2018,Adventure;Indie;Simulation;Sports,1
2018,Adventure;Indie;Simulation;Strategy,8
2018,Adventure;Indie;Simulation;Strategy;Early Access,3
2018,Adventure;Indie;Sports,1
2018,Adventure;Indie;Strategy,20
2018,Adventure;Indie;Strategy;Early Access,6
2018,Adventure;Massively Multiplayer;RPG,1
2018,Adventure;Massively Multiplayer;RPG;Simulation;Early Access,1
2018,Adventure;Massively Multiplayer;Strategy;Early Access,1
2018,Adventure;RPG,18
2018,Adventure;RPG;Early Access,1
2018,Adventure;RPG;Simulation,2
2018,Adventure;RPG;Simulation;Strategy,1
2018,Adventure;RPG;Strategy,6
2018,Adventure;Racing,1
2018,Adventure;Racing;Simulation;Sports,1
2018,Adventure;Racing;Sports,1
2018,Adventure;Simulation,7
2018,Adventure;Simulation;Early Access,2
2018,Adventure;Simulation;Sports,2
2018,Adventure;Simulation;Strategy,3
2018,Adventure;Strategy,4
2018,Animation & Modeling;Audio Production;Utilities,1
2018,Animation & Modeling;Design & Illustration,1
2018,Animation & Modeling;Design & Illustration;Education;Software Training;Utilities;Game Development,1
2018,Animation & Modeling;Design & Illustration;Education;Video Production;Game Development;Early Access,1
2018,Animation & Modeling;Design & Illustration;Game Development,1
2018,Animation & Modeling;Design & Illustration;Game Development;Early Access,1
2018,Animation & Modeling;Design & Illustration;Utilities,3
2018,Animation & Modeling;Design & Illustration;Utilities;Early Access,2
2018,Animation & Modeling;Software Training;Utilities;Early Access,1
2018,Animation & Modeling;Utilities,2
2018,Animation & Modeling;Utilities;Early Access,1
2018,Animation & Modeling;Utilities;Video Production,1
2018,Audio Production;Design & Illustration;Utilities;Video Production;Web Publishing,1
2018,Audio Production;Utilities,3
2018,Casual,153
2018,Casual;Early Access,7
2018,Casual;Free to Play,11
2018,Casual;Free to Play;Early Access,1
2018,Casual;Free to Play;Indie,37
2018,Casual;Free to Play;Indie;Accounting;Animation & Modeling;Audio Production;Design & Illustration;Education;Photo Editing;Software Training;Utilities;Video Production;Web Publishing,1
2018,Casual;Free to Play;Indie;Early Access,3
2018,Casual;Free to Play;Indie;Massively Multiplayer;RPG;Simulation,1
2018,Casual;Free to Play;Indie;Massively Multiplayer;RPG;Strategy,1
2018,Casual;Free to Play;Indie;Massively Multiplayer;Simulation,1
2018,Casual;Free to Play;Indie;Massively Multiplayer;Simulation;Early Access,1
2018,Casual;Free to Play;Indie;RPG,5
2018,Casual;Free to Play;Indie;RPG;Simulation,1
2018,Casual;Free to Play;Indie;RPG;Simulation;Strategy,2
2018,Casual;Free to Play;Indie;RPG;Strategy;Accounting;Animation & Modeling;Audio Production;Design & Illustration;Education;Photo Editing;Software Training;Utilities;Video Production;Web Publishing;Game Development,1
2018,Casual;Free to Play;Indie;RPG;Strategy;Early Access,2
2018,Casual;Free to Play;Indie;Racing;Early Access,1
2018,Casual;Free to Play;Indie;Racing;Simulation,1
2018,Casual;Free to Play;Indie;Racing;Sports,1
2018,Casual;Free to Play;Indie;Simulation,10
2018,Casual;Free to Play;Indie;Simulation;Early Access,1
